Latitude,Longitude,Category
40.73005401,-73.9926287,noise
40.73291933,-73.98998354,noise
40.71577269,-74.01152173,noise
40.65173314,-73.93038096,noise
40.71332415,-73.76379121,noise
40.67442566,-73.96312014,noise
40.82609299,-73.95069671,noise
40.67782628,-73.798614,noise
40.75773332,-73.94589242,noise
40.82194768,-73.89288355,noise
40.76001757,-73.9840379,noise
40.86045296,-73.92787769,noise
40.79994581,-73.93254116,noise
40.83215401,-73.93541385,noise
40.82976927,-73.87562016,noise
40.82976927,-73.87562016,noise
40.85382231,-73.88741726,noise
40.81566293,-73.90623545,noise
40.83215401,-73.93541385,noise
40.84235725,-73.91222265,noise
40.82976927,-73.87562016,noise
40.74736158,-73.88645672,noise
40.75274321,-73.87255531,noise
40.85978272,-73.9270361,noise
40.85065431,-73.90504752,noise
40.58073897,-73.83395295,noise
40.64361353,-73.92949939,noise
40.83045842,-73.94749912,noise
40.88589065,-73.86154085,noise
40.75624515,-73.92120466,noise
40.75826062,-73.8419172,noise
40.824332,-73.95337539,noise
40.70383481,-73.93097214,noise
40.67063975,-73.95320165,noise
40.63447503,-73.88411234,noise
40.86437703,-73.92653575,noise
40.82772833,-73.9495067,noise
40.82000567,-73.95887372,noise
40.68515224,-73.96313584,noise
40.67697761,-73.96103853,noise
40.67915413,-73.98342993,noise
40.69959035,-73.94423377,noise
40.65656389,-73.95870778,noise
40.72844754,-73.98467686,noise
40.67315715,-73.79846948,noise
40.6395296,-73.95128856,noise
40.81383011,-73.95192686,noise
40.68947714,-73.96958077,noise
40.82029573,-73.94377494,noise
40.72349367,-73.98825325,noise
40.63416265,-74.00735711,noise
40.80923226,-73.92531784,noise
40.82574197,-73.84960852,noise
40.83800924,-73.92746112,noise
40.72349367,-73.98825325,noise
40.70427033,-73.92514328,noise
40.62795936,-73.94321286,noise
40.68413952,-73.94902411,noise
40.81903204,-73.91140077,noise
40.74203508,-73.99834359,noise
40.6682018,-73.95885197,noise
40.82835694,-73.88198241,noise
40.58966104,-74.06730402,noise
40.68935074,-73.81613264,noise
40.85237109,-73.9346279,noise
40.75276515,-73.87253722,noise
40.63520686,-74.02028461,noise
40.64018175,-73.95530567,noise
40.68272042,-73.96329223,noise
40.755483,-73.88616134,noise
40.76330097,-73.92820671,noise
40.86392257,-73.85965238,noise
40.84361298,-73.94013015,noise
40.64405434,-74.01312369,noise
40.59383366,-73.7617402,noise
40.79829144,-73.93374556,noise
40.70383481,-73.93097214,noise
40.82130491,-73.95420128,noise
40.82055677,-73.94437808,noise
40.64998168,-73.83758618,noise
40.7525149,-73.85583747,noise
40.66584366,-73.95088004,noise
40.51770136,-74.24054207,noise
40.6869965,-73.93724194,noise
40.87211558,-73.91627644,noise
40.67915413,-73.98342993,noise
40.62863721,-74.08003528,noise
40.70889971,-73.95472216,noise
40.62986376,-74.02845743,noise
40.58485012,-73.81903413,noise
40.85583845,-73.8834266,noise
40.63367687,-74.00656803,noise
40.79698653,-73.93174236,noise
40.6958449,-73.91113173,noise
40.84345382,-73.9141259,noise
40.72320273,-73.98827856,noise
40.73250431,-73.9848383,noise
40.69093915,-73.90659836,noise
40.81188374,-73.90659842,noise
40.77632971,-73.90147431,noise
40.83777968,-73.94402036,noise
40.67344823,-73.96224466,noise
40.75826062,-73.8419172,noise
40.69515464,-73.84508882,noise
40.86019986,-73.92694526,noise
40.85550894,-73.93104608,noise
40.76473551,-73.98221735,noise
40.74705161,-73.88665213,noise
40.70889971,-73.95472216,noise
40.59034214,-74.06662421,noise
40.642134,-73.92935321,noise
40.62863721,-74.08003528,noise
40.70574915,-73.92015708,noise
40.67915413,-73.98342993,noise
40.70813583,-73.95265232,noise
40.81132351,-73.95034279,noise
40.82574216,-73.92596054,noise
40.86275012,-73.90493264,noise
40.71636404,-73.96663934,noise
40.71132564,-73.94724307,noise
40.68755779,-73.95840373,noise
40.84361298,-73.94013015,noise
40.58320387,-73.81770293,noise
40.7691197,-73.95503863,noise
40.74705161,-73.88665213,noise
40.82574216,-73.92596054,noise
40.73141011,-73.99697276,noise
40.67695838,-73.96099167,noise
40.73088313,-73.99759338,noise
40.69552498,-73.92435613,noise
40.86267932,-73.90903969,noise
40.86426209,-73.90787338,noise
40.6792069,-73.87633722,noise
40.74306706,-73.99640565,noise
40.70796259,-73.75541696,noise
40.58832835,-73.80430615,noise
40.78876351,-73.94788951,noise
40.74306706,-73.99640565,noise
40.73908435,-74.00545255,noise
40.86414834,-73.92951867,noise
40.81942531,-73.95556464,noise
40.8068895,-73.94744908,noise
40.7508539,-74.00389072,noise
40.78867286,-73.94771624,noise
40.78867286,-73.94771624,noise
40.5811842,-73.82508853,noise
40.78867286,-73.94771624,noise
40.82837372,-73.8240774,noise
40.84361298,-73.94013015,noise
40.78869209,-73.94776317,noise
40.6631617,-73.95017554,noise
40.62701746,-73.92775529,noise
40.78867286,-73.94771624,noise
40.83411377,-73.93548061,noise
40.73075649,-73.85307382,noise
40.6631617,-73.95017554,noise
40.74985425,-73.98793822,noise
40.72532531,-73.97621002,noise
40.74985425,-73.98793822,noise
40.74985425,-73.98793822,noise
40.8627616,-73.90554722,noise
40.65257008,-73.95131147,noise
40.74985425,-73.98793822,noise
40.70687392,-73.94787057,noise
40.64269519,-73.96977506,noise
40.8759857,-73.85103891,noise
40.74985425,-73.98793822,noise
40.85607396,-73.93039842,noise
40.84576469,-73.9102917,noise
40.811642,-73.95059181,noise
40.70685211,-73.9481952,noise
40.67932075,-73.95845934,noise
40.71074018,-73.94547608,noise
40.70495019,-73.94282267,noise
40.65723141,-73.96024273,noise
40.68363488,-73.86472629,noise
40.81733899,-73.90506254,noise
40.82846641,-73.89290197,noise
40.82653035,-73.94666032,noise
40.8089051,-73.93833713,noise
40.71426481,-73.980925,noise
40.86210781,-73.91928608,noise
40.86277857,-73.90615818,noise
40.63860603,-73.9482662,noise
40.82571947,-73.90953103,noise
40.83354449,-73.8963015,noise
40.82465432,-73.93835867,noise
40.82837372,-73.8240774,noise
40.83078152,-73.88850056,noise
40.63860603,-73.9482662,noise
40.89081384,-73.86319071,noise
40.84653186,-73.94261061,noise
40.67700788,-73.96126203,noise
40.73249706,-74.00183297,noise
40.89111283,-73.86303819,noise
40.82565549,-73.88135127,noise
40.80927626,-73.944998,noise
40.7984576,-73.96103244,noise
40.86237169,-73.91983889,noise
40.86237169,-73.91983889,noise
40.69928596,-73.90654699,noise
40.76331469,-73.92819586,noise
40.72067335,-73.97823192,noise
40.83306527,-73.93544549,noise
40.71992609,-74.0002886,noise
40.82410397,-73.9528408,noise
40.85212858,-73.93781992,noise
40.70386264,-73.94157569,noise
40.87575492,-73.85086586,noise
40.6936969,-73.80036912,noise
40.77860733,-73.98162149,noise
40.8381204,-73.94479707,noise
40.74645161,-73.97588128,noise
40.71821607,-74.00290038,noise
40.71871013,-74.00248194,noise
40.71802667,-74.00304467,noise
40.72543203,-73.99677099,noise
40.71871013,-74.00248194,noise
40.72543203,-73.99677099,noise
40.71871013,-74.00248194,noise
40.84492733,-73.9394314,noise
40.72435324,-74.00563894,noise
40.72543203,-73.99677099,noise
40.71871013,-74.00248194,noise
40.75105577,-73.98266494,noise
40.72543203,-73.99677099,noise
40.72543203,-73.99677099,noise
40.64882,-74.00286853,noise
40.71871013,-74.00248194,noise
40.84025602,-73.86513424,noise
40.66172169,-73.91452566,noise
40.7174035,-73.95605473,noise
40.72114459,-73.99370114,noise
40.83215401,-73.93541385,noise
40.82921429,-73.88028618,noise
40.79856266,-73.96336198,noise
40.86980158,-73.84455541,noise
40.71010746,-73.84870075,noise
40.71830069,-73.98926425,noise
40.80135906,-73.96187955,noise
40.83215401,-73.93541385,noise
40.86633485,-73.92788216,noise
40.64018175,-73.95530567,noise
40.82057145,-73.94640134,noise
40.72579598,-73.98373582,noise
40.81726755,-73.9422565,noise
40.78417568,-73.97758645,noise
40.78417568,-73.97758645,noise
40.72961448,-73.98825939,noise
40.8238539,-73.94033581,noise
40.73434974,-74.00300933,noise
40.8088405,-73.92228029,noise
40.82294018,-73.90411152,noise
40.72349367,-73.98825325,noise
40.83671019,-73.90384955,noise
40.76010264,-73.9839729,noise
40.80141125,-73.96200232,noise
40.7097167,-73.95235904,noise
40.7219211,-73.99003931,noise
40.70583161,-73.94352523,noise
40.6700277,-73.93615122,noise
40.73250431,-73.9848383,noise
40.77850171,-73.95632493,noise
40.66217506,-73.95370139,noise
40.76346859,-73.99281632,noise
40.76227854,-73.92601303,noise
40.83007156,-73.94780657,noise
40.82353511,-73.93957372,noise
40.75624515,-73.92120466,noise
40.74196095,-73.99721407,noise
40.8235461,-73.93959178,noise
40.54420877,-74.14103979,noise
40.71010746,-73.84870075,noise
40.76362248,-73.99701462,noise
40.72239575,-73.98801534,noise
40.68272042,-73.96329223,noise
40.81313558,-73.95164197,noise
40.74216958,-74.00077588,noise
40.68870464,-73.95714818,noise
40.68230634,-73.92894289,noise
40.75614579,-73.92879555,noise
40.81006558,-73.95496762,noise
40.68230634,-73.92894289,noise
40.73029441,-73.98223737,noise
40.68230634,-73.92894289,noise
40.88289209,-73.87993276,noise
40.85607396,-73.93039842,noise
40.6395296,-73.95128856,noise
40.68230634,-73.92894289,noise
40.51478878,-74.24842226,noise
40.70872939,-73.77898909,noise
40.70904152,-73.94062614,noise
40.82911393,-73.91964047,noise
40.75667858,-73.92086486,noise
40.68272042,-73.96329223,noise
40.50967447,-74.24747184,noise
40.68151921,-73.88007901,noise
40.67287759,-73.92394922,noise
40.83227753,-73.93542096,noise
40.82410397,-73.9528408,noise
40.85381811,-73.93087793,noise
40.75286058,-73.87445358,noise
40.78131764,-73.94922052,noise
40.82130491,-73.95420128,noise
40.76045412,-73.91527612,noise
40.56679913,-73.88674563,noise
40.77090216,-73.7352894,noise
40.69215261,-73.7659469,noise
40.87223036,-73.88958088,noise
40.72049057,-73.98532083,noise
40.86404894,-73.90234219,noise
40.81331489,-73.96131636,noise
40.51358865,-74.25123739,noise
40.69174454,-73.94168007,noise
40.77090216,-73.7352894,noise
40.86720969,-73.92253385,noise
40.74985425,-73.98793822,noise
40.80264394,-73.95522548,noise
40.68259159,-73.99326851,noise
40.74985425,-73.98793822,noise
40.68311048,-73.76021336,noise
40.66772093,-73.95738516,noise
40.71963414,-73.98477629,noise
40.69173908,-73.94174138,noise
40.74978836,-73.9877686,noise
40.74978836,-73.9877686,noise
40.76007077,-73.99654912,noise
40.84649962,-73.86001444,noise
40.7077303,-74.01370611,noise
40.77298743,-73.91638663,noise
40.67771564,-73.96012236,noise
40.71963414,-73.98477629,noise
40.72802505,-73.98629693,noise
40.8670152,-73.92310895,noise
40.72303579,-73.99490954,noise
40.68005978,-73.86353655,noise
40.85899327,-73.90572248,noise
40.71777332,-74.014206,noise
40.72259389,-73.99509356,noise
40.71777332,-74.014206,noise
40.67767695,-73.95936889,noise
40.8564861,-73.90756242,noise
40.83053832,-73.91946891,noise
40.86797939,-73.92024792,noise
40.57517193,-73.97585673,noise
40.62794296,-74.07977506,noise
40.82410397,-73.9528408,noise
40.89111283,-73.86303819,noise
40.69448451,-73.96328935,noise
40.80549657,-73.96572052,noise
40.80122686,-73.95321097,noise
40.80952516,-73.93788139,noise
40.85474477,-73.90277517,noise
40.80570748,-73.95632514,noise
40.88042713,-73.87711293,noise
40.68468318,-74.00531469,noise
40.75170273,-73.88540624,noise
40.82671692,-73.94651202,noise
40.70411868,-73.92409391,noise
40.88049916,-73.8830362,noise
40.71871013,-74.00248194,noise
40.63597511,-73.97814065,noise
40.82813577,-73.87525827,noise
40.89931429,-73.85653553,noise
40.88028472,-73.88268581,noise
40.65682931,-73.90939606,noise
40.80122686,-73.95321097,noise
40.82802319,-73.8752115,noise
40.70974831,-74.00679194,noise
40.80897314,-73.94832523,noise
40.81540252,-73.90332759,noise
40.69795036,-73.91141743,noise
40.81542722,-73.90332033,noise
40.81548486,-73.90332024,noise
40.82837372,-73.8240774,noise
40.76963871,-73.99189144,noise
40.80957644,-73.95351577,noise
40.85307197,-73.904538,noise
40.70724156,-73.95392978,noise
40.88945854,-73.8982722,noise
40.71879472,-73.98901165,noise
40.75566577,-73.92496642,noise
40.72278878,-74.00459619,noise
40.72349367,-73.98825325,noise
40.71305306,-73.99411672,noise
40.51478878,-74.24842226,noise
40.75548198,-73.92513266,noise
40.71884964,-73.98921727,noise
40.79560464,-73.96596037,noise
40.6716626,-73.95091902,noise
40.64018175,-73.95530567,noise
40.680298,-73.93030787,noise
40.75566577,-73.92496642,noise
40.86019986,-73.92694526,noise
40.76010264,-73.9839729,noise
40.78536042,-73.97298193,noise
40.72315283,-73.98412971,noise
40.6870848,-73.95601341,noise
40.68555676,-73.84149102,noise
40.75508491,-73.92655522,noise
40.57454006,-73.99088562,noise
40.64468364,-73.9990631,noise
40.62084753,-74.02677137,noise
40.80597242,-73.95302703,noise
40.7190885,-73.99001087,noise
40.75566577,-73.92496642,noise
40.71688453,-73.99085533,noise
40.7190885,-73.99001087,noise
40.6917582,-73.94155385,noise
40.61655033,-73.93020153,noise
40.76464311,-73.98972608,noise
40.80450501,-73.95559267,noise
40.68137206,-73.9317309,noise
40.6716626,-73.95091902,noise
40.75612923,-73.994297,noise
40.83856918,-73.94204647,noise
40.67522805,-73.89097056,noise
40.80275151,-73.95659798,noise
40.69173908,-73.94174138,noise
40.67085414,-73.98491359,noise
40.51478878,-74.24842226,noise
40.70449453,-74.0107732,noise
40.70449453,-74.0107732,noise
40.65524968,-73.95296016,noise
40.6813378,-73.97666197,noise
40.75562188,-73.92500256,noise
40.69173908,-73.94174138,noise
40.68883365,-73.95716613,noise
40.63559076,-73.97774084,noise
40.72579798,-73.97916828,noise
40.82318058,-73.93869244,noise
40.83353705,-73.90031994,noise
40.83777968,-73.94402036,noise
40.68555676,-73.84149102,noise
40.72979348,-73.99884181,noise
40.66294637,-73.95378376,noise
40.67775273,-73.99811085,noise
40.70964128,-74.0066188,noise
40.83227753,-73.93542096,noise
40.72231555,-73.98321356,noise
40.74227338,-73.98926761,noise
40.7493029,-74.00806278,noise
40.77303423,-73.95642599,noise
40.77680945,-73.95253489,noise
40.8221488,-73.94456825,noise
40.72933786,-74.0010319,noise
40.85482292,-73.91119404,noise
40.85491622,-73.9360388,noise
40.80135906,-73.96187955,noise
40.71992609,-74.0002886,noise
40.71992609,-74.0002886,noise
40.80110856,-73.95252118,noise
40.73249706,-74.00183297,noise
40.67384945,-73.79570592,noise
40.80094422,-73.95336287,noise
40.8089051,-73.93833713,noise
40.71909124,-73.95529965,noise
40.71098985,-73.95837107,noise
40.67734203,-73.95919604,noise
40.83029222,-73.92079899,noise
40.85644698,-73.8910386,noise
40.72275134,-73.97937127,noise
40.67998288,-73.86349705,noise
40.80570748,-73.95632514,noise
40.82410397,-73.9528408,noise
40.76121189,-73.98690016,noise
40.72953107,-73.9804155,noise
40.72543203,-73.99677099,noise
40.72543203,-73.99677099,noise
40.72508894,-73.99704881,noise
40.72543203,-73.99677099,noise
40.68636624,-73.81384763,noise
40.72543203,-73.99677099,noise
40.72543203,-73.99677099,noise
40.77161206,-73.99045429,noise
40.77822841,-73.98070809,noise
40.72401301,-73.99798687,noise
40.77631597,-73.90145267,noise
40.66172169,-73.91452566,noise
40.74102858,-73.92167375,noise
40.764709,-73.98991378,noise
40.74910473,-73.98616989,noise
40.72349367,-73.98825325,noise
40.86437703,-73.92653575,noise
40.75455557,-73.91149736,noise
40.8645253,-73.92661874,noise
40.72953107,-73.9804155,noise
40.73656205,-74.00109335,noise
40.71810942,-73.95742869,noise
40.83215401,-73.93541385,noise
40.69822499,-73.80633492,noise
40.75612923,-73.994297,noise
40.72349367,-73.98825325,noise
40.71346027,-73.95874828,noise
40.80203814,-73.96548391,noise
40.71160986,-73.95753384,noise
40.81006558,-73.95496762,noise
40.64018175,-73.95530567,noise
40.69402875,-73.96288572,noise
40.70646226,-73.9194024,noise
40.84541307,-73.92115326,noise
40.72473066,-73.98145235,noise
40.75612923,-73.994297,noise
40.81980278,-73.95231997,noise
40.65725379,-73.98512931,noise
40.83073495,-73.92202706,noise
40.72802505,-73.98629693,noise
40.65680129,-73.92800416,noise
40.65524968,-73.95296016,noise
40.78869209,-73.94776317,noise
40.74928842,-73.98454214,noise
40.6917582,-73.94155385,noise
40.89931429,-73.85653553,noise
40.74227338,-73.98926761,noise
40.85486828,-73.89344506,noise
40.82975348,-73.94848977,noise
40.8089051,-73.93833713,noise
40.68497424,-73.92890039,noise
40.80203538,-73.96543335,noise
40.67751492,-73.95912383,noise
40.85640862,-73.93006911,noise
40.80077953,-73.95334854,noise
40.7170331,-73.95643735,noise
40.70187929,-73.82586105,noise
40.80921239,-73.93810926,noise
40.72605395,-73.98353372,noise
40.73996517,-73.99072225,noise
40.68636624,-73.81384763,noise
40.6707623,-73.93436971,noise
40.85468036,-73.88636027,noise
40.72652715,-73.99584371,noise
40.73723136,-73.99028961,noise
40.57760753,-73.94629034,noise
40.71173825,-74.00698693,noise
40.68636624,-73.81384763,noise
40.80116229,-73.94976524,noise
40.80897314,-73.94832523,noise
40.80934133,-73.94921721,noise
40.71302408,-73.76335941,noise
40.68742553,-73.86717773,noise
40.66309801,-73.76274715,noise
40.66309801,-73.76274715,noise
40.81515889,-73.95999665,noise
40.83306527,-73.93544549,noise
40.83320462,-73.94480477,noise
40.69388252,-73.93615001,noise
40.65524968,-73.95296016,noise
40.73524167,-74.00606204,noise
40.85237109,-73.9346279,noise
40.69332462,-73.96710163,noise
40.8505607,-73.8837431,noise
40.82469135,-73.92660486,noise
40.70530067,-73.94113802,noise
40.86191188,-73.90694752,noise
40.66353704,-73.94276445,noise
40.7097167,-73.95235904,noise
40.77001148,-73.95437735,noise
40.80238678,-73.95056979,noise
40.80238678,-73.95056979,noise
40.72072702,-73.98888867,noise
40.79946159,-73.95936318,noise
40.66002846,-73.96060149,noise
40.86237169,-73.91983889,noise
40.68155745,-73.95766475,noise
40.82524801,-73.92579126,noise
40.69050936,-73.97031952,noise
40.86895885,-73.91583208,noise
40.76010264,-73.9839729,noise
40.6917582,-73.94155385,noise
40.78666696,-73.94883727,noise
40.85059431,-73.90892609,noise
40.86620047,-73.92805946,noise
40.77680945,-73.95253489,noise
40.86637626,-73.92825812,noise
40.67771564,-73.96012236,noise
40.73249706,-74.00183297,noise
40.63965421,-73.95393681,noise
40.83043384,-73.91920887,noise
40.80078776,-73.95334131,noise
40.73249706,-74.00183297,noise
40.73243667,-74.00193039,noise
40.61121824,-74.13836486,noise
40.71802667,-74.00304467,noise
40.6707623,-73.93436971,noise
40.66254846,-73.94756639,noise
40.80565025,-73.96563375,noise
40.75562797,-73.97933221,noise
40.71173825,-74.00698693,noise
40.84822967,-73.90711847,noise
40.75562797,-73.97933221,noise
40.86813967,-73.93041833,noise
40.68202988,-73.93486339,noise
40.80934133,-73.94921721,noise
40.75797293,-73.98553637,noise
40.7118254,-73.87349203,noise
40.67135029,-73.88320472,noise
40.7174035,-73.95605473,noise
40.59915804,-73.9892546,noise
40.63597511,-73.97814065,noise
40.63597511,-73.97814065,noise
40.71446634,-73.90213931,noise
40.69871474,-73.92919228,noise
40.8642891,-73.89158613,noise
40.86437703,-73.92653575,noise
40.79578676,-73.94676079,noise
40.69995618,-73.93052535,noise
40.83352824,-73.92490751,noise
40.64978059,-73.94946479,noise
40.86472325,-73.9229236,noise
40.69058524,-73.95831169,noise
40.87980034,-73.90515054,noise
40.80996679,-73.9550291,noise
40.65162479,-73.93281366,noise
40.86941776,-73.91657993,noise
40.82275762,-73.91271098,noise
40.82386487,-73.94031412,noise
40.85354567,-73.91729026,noise
40.86679432,-73.92531104,noise
40.80617886,-73.95449344,noise
40.6938318,-73.90960541,noise
40.86437703,-73.92653575,noise
40.755483,-73.88616134,noise
40.66217506,-73.95370139,noise
40.82388687,-73.94041166,noise
40.84572834,-73.92061073,noise
40.86679432,-73.92531104,noise
40.82930449,-73.92134579,noise
40.86825077,-73.89272219,noise
40.73893996,-73.85413834,noise
40.58485012,-73.81903413,noise
40.63196155,-73.88762941,noise
40.72952612,-73.98387202,noise
40.86748006,-73.89332,noise
40.82541392,-73.92347498,noise
40.64435144,-73.92041432,noise
40.84145055,-73.93577346,noise
40.78663571,-73.9409,noise
40.83859944,-73.91549463,noise
40.72591919,-73.74295802,noise
40.62838763,-73.92429893,noise
40.65162479,-73.93281366,noise
40.65153829,-73.95899199,noise
40.68688981,-73.97358072,noise
40.69678198,-73.9125802,noise
40.63448326,-73.90179903,noise
40.82682155,-73.94153639,noise
40.69101141,-73.90769808,noise
40.86605295,-73.92483463,noise
40.75826062,-73.8419172,noise
40.72642524,-73.99001338,noise
40.71992609,-74.0002886,noise
40.84651959,-73.94006247,noise
40.81840606,-73.95315193,noise
40.76494318,-73.91720536,noise
40.75274321,-73.87255531,noise
40.88923532,-73.90039556,noise
40.86724342,-73.92799325,noise
40.66320531,-73.94946904,noise
40.69311924,-73.96881101,noise
40.58485012,-73.81903413,noise
40.70067644,-73.82725269,noise
40.81029045,-73.94222282,noise
40.71992609,-74.0002886,noise
40.86553576,-73.9272684,noise
40.86333019,-73.92915078,noise
40.80186645,-73.94135242,noise
40.86631495,-73.91859765,noise
40.73249706,-74.00183297,noise
40.8028942,-73.94379686,noise
40.70256469,-73.7372234,noise
40.65683117,-73.92751036,noise
40.8505607,-73.8837431,noise
40.68584199,-73.86498863,noise
40.80203814,-73.96548391,noise
40.8670152,-73.92310895,noise
40.87753927,-73.86213682,noise
40.65162479,-73.93281366,noise
40.84266867,-73.90684433,noise
40.75256615,-73.90524869,noise
40.78942768,-73.97117824,noise
40.86679432,-73.92531104,noise
40.82434663,-73.92409407,noise
40.71169593,-73.96028239,noise
40.81883608,-73.90322505,noise
40.68432691,-73.86978716,noise
40.86107265,-73.90112824,noise
40.65162479,-73.93281366,noise
40.84492733,-73.9394314,noise
40.67135029,-73.88320472,noise
40.7925981,-73.93726518,noise
40.85462116,-73.92898654,noise
40.69976763,-73.8270603,noise
40.7863726,-73.93165574,noise
40.73666907,-73.99734058,noise
40.68973631,-73.89032301,noise
40.68157336,-73.89625299,noise
40.84492733,-73.9394314,noise
40.82849131,-73.94940133,noise
40.71992609,-74.0002886,noise
40.85594564,-73.93152641,noise
40.82123088,-73.92758058,noise
40.63556645,-74.02015141,noise
40.85327778,-73.93152192,noise
40.80322395,-73.94459845,noise
40.67160992,-73.94968257,noise
40.63152083,-73.94629738,noise
40.62950788,-73.94415543,noise
40.80119115,-73.95313515,noise
40.86437703,-73.92653575,noise
40.63870466,-73.9861135,noise
40.86437703,-73.92653575,noise
40.58485012,-73.81903413,noise
40.58485012,-73.81903413,noise
40.81412673,-73.91075703,noise
40.71992609,-74.0002886,noise
40.69370018,-73.92940676,noise
40.86735216,-73.9221649,noise
40.86381074,-73.92104468,noise
40.84809308,-73.91507414,noise
40.82225992,-73.93651821,noise
40.82225992,-73.93651821,noise
40.82225992,-73.93651821,noise
40.80801887,-73.92932886,noise
40.6937249,-73.92945001,noise
40.64059288,-73.96125795,noise
40.75900812,-73.82009868,noise
40.85206117,-73.88840705,noise
40.85058821,-73.88380811,noise
40.68937702,-73.89061207,noise
40.68958479,-73.97198946,noise
40.76331469,-73.92819586,noise
40.72532531,-73.97621002,noise
40.8658736,-73.92765489,noise
40.86605295,-73.92483463,noise
40.83495821,-73.87190996,noise
40.70586461,-74.00376907,noise
40.80322395,-73.94459845,noise
40.86679432,-73.92531104,noise
40.7572323,-73.98979219,noise
40.88471137,-73.83130232,noise
40.81666203,-73.93899108,noise
40.83857841,-73.92475726,noise
40.63419461,-73.96986898,noise
40.68024665,-73.98413992,noise
40.86237169,-73.91983889,noise
40.63980683,-73.95130637,noise
40.63419461,-73.96986898,noise
40.82993131,-73.86591401,noise
40.68973631,-73.89032301,noise
40.86237169,-73.91983889,noise
40.65456868,-73.93068794,noise
40.76449114,-73.98165065,noise
40.7205427,-73.96146761,noise
40.69357091,-73.96460248,noise
40.70932835,-73.95588692,noise
40.64460505,-73.95210284,noise
40.86679432,-73.92531104,noise
40.72532531,-73.97621002,noise
40.76331469,-73.92819586,noise
40.81344554,-73.91011851,noise
40.74294904,-73.99646701,noise
40.69257547,-73.90379416,noise
40.74368288,-73.97962462,noise
40.8506451,-73.94049974,noise
40.79861514,-73.94374268,noise
40.71802667,-74.00304467,noise
40.71862779,-74.00253965,noise
40.71802667,-74.00304467,noise
40.65456868,-73.93068794,noise
40.73767999,-73.92169212,noise
40.71862779,-74.00253965,noise
40.71199344,-74.00810155,noise
40.72391971,-74.00063857,noise
40.65972716,-73.98791847,noise
40.75738784,-73.98225541,noise
40.74705161,-73.88665213,noise
40.67485958,-73.99364422,noise
40.85564338,-73.88879506,noise
40.82653035,-73.94666032,noise
40.75061925,-73.98192516,noise
40.689262,-73.86977031,noise
40.80934133,-73.94921721,noise
40.67634314,-73.91092698,noise
40.7654307,-73.82718943,noise
40.85716777,-73.92823191,noise
40.82173178,-73.95103595,noise
40.69183513,-73.90806114,noise
40.69569941,-73.90425846,noise
40.82635833,-73.89883479,noise
40.85520796,-73.9159037,noise
40.75063656,-73.86409577,noise
40.72959583,-74.00282511,noise
40.85529304,-73.91588914,noise
40.85565618,-73.92943007,noise
40.72124139,-73.93947887,noise
40.85465644,-73.91612852,noise
40.79365992,-73.97066719,noise
40.73619707,-73.84103136,noise
40.81716645,-73.89904385,noise
40.74072541,-73.92391147,noise
40.75941962,-73.93226455,noise
40.73096407,-73.8459942,noise
40.68827177,-73.9522121,noise
40.7429683,-74.000166,noise
40.79578676,-73.94676079,noise
40.72301527,-73.98192183,noise
40.69041005,-73.75556428,noise
40.86390569,-73.92345961,noise
40.8088405,-73.92228029,noise
40.86408584,-73.91800384,noise
40.85701873,-73.9313807,noise
40.74762057,-73.87673715,noise
40.80927533,-73.943069,noise
40.88674715,-73.85716662,noise
40.73883253,-73.86275581,noise
40.86006223,-73.92214813,noise
40.73103403,-73.99543571,noise
40.79850616,-73.96712189,noise
40.79365992,-73.97066719,noise
40.69627186,-73.90955162,noise
40.72288347,-73.9816116,noise
40.88593838,-73.86243404,noise
40.80015915,-73.94684037,noise
40.82128792,-73.90094167,noise
40.72349367,-73.98825325,noise
40.72224762,-73.98889924,noise
40.75045253,-73.98729207,noise
40.78131764,-73.94922052,noise
40.80280155,-73.9397009,noise
40.83049999,-73.94837356,noise
40.71105952,-73.95390911,noise
40.7296035,-73.98823774,noise
40.72349367,-73.98825325,noise
40.68072085,-73.93526487,noise
40.72101229,-73.98707762,noise
40.74978836,-73.9877686,noise
40.74736158,-73.88645672,noise
40.7219211,-73.99003931,noise
40.72133686,-73.99708866,noise
40.7666765,-73.970939,noise
40.81301769,-73.95197441,noise
40.71673152,-73.96554613,noise
40.69719331,-73.92361134,noise
40.82128792,-73.90094167,noise
40.67250249,-73.95780388,noise
40.85459367,-73.9289215,noise
40.83049999,-73.94837356,noise
40.74928842,-73.98454214,noise
40.59603529,-73.74400895,noise
40.71839401,-73.98920652,noise
40.68152493,-73.97922177,noise
40.60089325,-74.00073102,noise
40.75290948,-73.87399511,noise
40.80203814,-73.96548391,noise
40.82469135,-73.92660486,noise
40.8640265,-73.88963065,noise
40.86399631,-73.8896307,noise
40.83777968,-73.94402036,noise
40.84171392,-73.9355672,noise
40.64636893,-74.00183421,noise
40.86333019,-73.92915078,noise
40.67350675,-73.95693444,noise
40.6840001,-73.95030059,noise
40.74949194,-73.98797437,noise
40.6840001,-73.95030059,noise
40.6944434,-73.90899154,noise
40.69959035,-73.94423377,noise
40.71250448,-73.95024327,noise
40.69394937,-73.96359256,noise
40.76330097,-73.92820671,noise
40.66619668,-73.93254305,noise
40.85725572,-73.92842702,noise
40.84742029,-73.94091828,noise
40.85333707,-73.92968918,noise
40.83007156,-73.94780657,noise
